TILENAME,PATH,RA_CENT,DEC_CENT
DES1629-2249,DEC_Taiga/multiepoch/delve/r6117/DES1629-2249/p01/coadd,247.28449700,-22.82781500
DES1259-1624,DEC_Taiga/multiepoch/delve/r6117/DES1259-1624/p01/coadd,194.81046500,-16.40281500
DES1313-1332,DEC_Taiga/multiepoch/delve/r6117/DES1313-1332/p01/coadd,198.44745300,-13.54725900
DES1330+1043,DEC_Taiga/multiepoch/delve/r6117/DES1330+1043/p01/coadd,202.72612500,10.72496300
DES1407-0333,DEC_Taiga/multiepoch/delve/r6117/DES1407-0333/p01/coadd,211.83440000,-3.55281500
DES1253-0915,DEC_Taiga/multiepoch/delve/r6117/DES1253-0915/p01/coadd,193.47936100,-9.26392600
DES1731-0958,DEC_Taiga/multiepoch/delve/r6117/DES1731-0958/p01/coadd,262.92912100,-9.97781500
DES0754+3000,DEC_Taiga/multiepoch/delve/r6117/DES0754+3000/p01/coadd,118.60902900,29.99996300
DES1625-1832,DEC_Taiga/multiepoch/delve/r6117/DES1625-1832/p01/coadd,246.31388000,-18.54448100
DES0906+3000,DEC_Taiga/multiepoch/delve/r6117/DES0906+3000/p01/coadd,136.74424300,29.99996300
DES1334+1000,DEC_Taiga/multiepoch/delve/r6117/DES1334+1000/p01/coadd,203.52081500,10.01107400
DES1505-0041,DEC_Taiga/multiepoch/delve/r6117/DES1505-0041/p02/coadd,226.27863900,-0.69725900
DES1621+1334,DEC_Taiga/multiepoch/delve/r6117/DES1621+1334/p01/coadd,245.49030000,13.58051900
DES1632-2249,DEC_Taiga/multiepoch/delve/r6117/DES1632-2249/p01/coadd,248.05905300,-22.82781500
DES1642-1958,DEC_Taiga/multiepoch/delve/r6117/DES1642-1958/p01/coadd,250.73030800,-19.97225900
DES0741+3000,DEC_Taiga/multiepoch/delve/r6117/DES0741+3000/p01/coadd,115.31171800,29.99996300
DES1416-2332,DEC_Taiga/multiepoch/delve/r6117/DES1416-2332/p01/coadd,214.02092500,-23.54170400
DES1510+0835,DEC_Taiga/multiepoch/delve/r6117/DES1510+0835/p02/coadd,227.61526700,8.58329600
DES1514+1334,DEC_Taiga/multiepoch/delve/r6117/DES1514+1334/p02/coadd,228.59857500,13.58051900
DES1551+2751,DEC_Taiga/multiepoch/delve/r6117/DES1551+2751/p01/coadd,237.98807300,27.85829600
DES1630-2332,DEC_Taiga/multiepoch/delve/r6117/DES1630-2332/p01/coadd,247.50503500,-23.54170400
DES1601-2332,DEC_Taiga/multiepoch/delve/r6117/DES1601-2332/p01/coadd,240.49673300,-23.54170400
DES1557+1917,DEC_Taiga/multiepoch/delve/r6117/DES1557+1917/p01/coadd,239.47813800,19.29163000
DES1603-1250,DEC_Taiga/multiepoch/delve/r6117/DES1603-1250/p01/coadd,240.81946500,-12.83337000
DES1319-1749,DEC_Taiga/multiepoch/delve/r6117/DES1319-1749/p01/coadd,199.96579500,-17.83059300
DES1316+1252,DEC_Taiga/multiepoch/delve/r6117/DES1316+1252/p01/coadd,199.12299500,12.86663000
DES1408-0124,DEC_Taiga/multiepoch/delve/r6117/DES1408-0124/p01/coadd,212.06790600,-1.41114800
DES1652-1958,DEC_Taiga/multiepoch/delve/r6117/DES1652-1958/p01/coadd,253.00902000,-19.97225900
DES1700+1334,DEC_Taiga/multiepoch/delve/r6117/DES1700+1334/p01/coadd,255.03779600,13.58051900
DES1254-0207,DEC_Taiga/multiepoch/delve/r6117/DES1254-0207/p01/coadd,193.60830000,-2.12503700
DES1539-3540,DEC_Taiga/multiepoch/delve/r6117/DES1539-3540/p01/coadd,234.89715600,-35.67781500
DES1616-3623,DEC_Taiga/multiepoch/delve/r6117/DES1616-3623/p01/coadd,244.01784100,-36.39170400
DES1728-0833,DEC_Taiga/multiepoch/delve/r6117/DES1728-0833/p01/coadd,262.23964000,-8.55003700
DES1250+1252,DEC_Taiga/multiepoch/delve/r6117/DES1250+1252/p01/coadd,192.53251400,12.86663000
DES1215-1707,DEC_Taiga/multiepoch/delve/r6117/DES1215-1707/p01/coadd,183.91078300,-17.11670400
DES1604+1000,DEC_Taiga/multiepoch/delve/r6117/DES1604+1000/p01/coadd,241.21699700,10.01107400
DES1602-0541,DEC_Taiga/multiepoch/delve/r6117/DES1602-0541/p01/coadd,240.71292200,-5.69448100
DES1012+3000,DEC_Taiga/multiepoch/delve/r6117/DES1012+3000/p01/coadd,153.23080100,29.99996300
DES1727-0624,DEC_Taiga/multiepoch/delve/r6117/DES1727-0624/p01/coadd,261.97638400,-6.40837000
DES1452-3749,DEC_Taiga/multiepoch/delve/r6117/DES1452-3749/p02/coadd,223.16771000,-37.81948100
DES1548+2126,DEC_Taiga/multiepoch/delve/r6117/DES1548+2126/p01/coadd,237.10936400,21.43329600
DES1723-0541,DEC_Taiga/multiepoch/delve/r6117/DES1723-0541/p01/coadd,260.80094100,-5.69448100
DES0908-2458,DEC_Taiga/multiepoch/delve/r6117/DES0908-2458/p01/coadd,137.07321100,-24.96948100
DES0916-2541,DEC_Taiga/multiepoch/delve/r6117/DES0916-2541/p01/coadd,139.17875200,-25.68337000
DES1158-4040,DEC_Taiga/multiepoch/delve/r6117/DES1158-4040/p01/coadd,179.50137500,-40.67503700
DES1221+3000,DEC_Taiga/multiepoch/delve/r6117/DES1221+3000/p01/coadd,185.37958800,29.99996300
DES1249-1541,DEC_Taiga/multiepoch/delve/r6117/DES1249-1541/p01/coadd,192.32650000,-15.68892600
DES1712-0707,DEC_Taiga/multiepoch/delve/r6117/DES1712-0707/p01/coadd,258.17298500,-7.12225900
DES1545-3457,DEC_Taiga/multiepoch/delve/r6117/DES1545-3457/p01/coadd,236.44079900,-34.96392600
DES1604-2749,DEC_Taiga/multiepoch/delve/r6117/DES1604-2749/p01/coadd,241.11773000,-27.82503700
DES1606-2832,DEC_Taiga/multiepoch/delve/r6117/DES1606-2832/p01/coadd,241.67688400,-28.53892600
DES1729-1124,DEC_Taiga/multiepoch/delve/r6117/DES1729-1124/p01/coadd,262.38519800,-11.40559300
DES1027-2458,DEC_Taiga/multiepoch/delve/r6117/DES1027-2458/p03/coadd,156.76054900,-24.96948100
DES1634-2124,DEC_Taiga/multiepoch/delve/r6117/DES1634-2124/p01/coadd,248.53715000,-21.40003700
DES1618-3123,DEC_Taiga/multiepoch/delve/r6117/DES1618-3123/p01/coadd,244.51244900,-31.39448100
DES1258-1541,DEC_Taiga/multiepoch/delve/r6117/DES1258-1541/p01/coadd,194.55104400,-15.68892600
DES1442-0124,DEC_Taiga/multiepoch/delve/r6117/DES1442-0124/p01/coadd,220.63717100,-1.41114800
DES1551-1624,DEC_Taiga/multiepoch/delve/r6117/DES1551-1624/p01/coadd,237.97271200,-16.40281500
DES1518+1209,DEC_Taiga/multiepoch/delve/r6117/DES1518+1209/p02/coadd,229.73954500,12.15274100
DES1214+0626,DEC_Taiga/multiepoch/delve/r6117/DES1214+0626/p01/coadd,183.69083600,6.44163000
DES1604+1043,DEC_Taiga/multiepoch/delve/r6117/DES1604+1043/p01/coadd,241.23492000,10.72496300
DES1301+1252,DEC_Taiga/multiepoch/delve/r6117/DES1301+1252/p01/coadd,195.46161600,12.86663000
DES1628+2417,DEC_Taiga/multiepoch/delve/r6117/DES1628+2417/p01/coadd,247.08398200,24.28885200
DES1700-1041,DEC_Taiga/multiepoch/delve/r6117/DES1700-1041/p01/coadd,255.00255200,-10.69170400
DES1722-0915,DEC_Taiga/multiepoch/delve/r6117/DES1722-0915/p02/coadd,260.74839300,-9.26392600
DES1334-3332,DEC_Taiga/multiepoch/delve/r6117/DES1334-3332/p01/coadd,203.62589600,-33.53614800
DES1036-3957,DEC_Taiga/multiepoch/delve/r6117/DES1036-3957/p03/coadd,159.02305500,-39.96114800
DES1608-3749,DEC_Taiga/multiepoch/delve/r6117/DES1608-3749/p02/coadd,242.14577800,-37.81948100
DES1437-1207,DEC_Taiga/multiepoch/delve/r6117/DES1437-1207/p01/coadd,219.47789300,-12.11948100
DES1045+3000,DEC_Taiga/multiepoch/delve/r6117/DES1045+3000/p01/coadd,161.47407900,29.99996300
DES1610+1000,DEC_Taiga/multiepoch/delve/r6117/DES1610+1000/p01/coadd,242.66685000,10.01107400
DES1508-2541,DEC_Taiga/multiepoch/delve/r6117/DES1508-2541/p02/coadd,227.10750400,-25.68337000
DES1557-2124,DEC_Taiga/multiepoch/delve/r6117/DES1557-2124/p02/coadd,239.33612600,-21.40003700
DES1729-1041,DEC_Taiga/multiepoch/delve/r6117/DES1729-1041/p01/coadd,262.26756300,-10.69170400
DES1259+0001,DEC_Taiga/multiepoch/delve/r6117/DES1259+0001/p01/coadd,194.84449300,0.01663000
DES1305+2625,DEC_Taiga/multiepoch/delve/r6117/DES1305+2625/p01/coadd,196.41818800,26.43051900
DES1236+1000,DEC_Taiga/multiepoch/delve/r6117/DES1236+1000/p01/coadd,189.02228300,10.01107400
DES1446+1209,DEC_Taiga/multiepoch/delve/r6117/DES1446+1209/p01/coadd,221.70675000,12.15274100
DES1235-1250,DEC_Taiga/multiepoch/delve/r6117/DES1235-1250/p01/coadd,188.83479200,-12.83337000
DES0718+3000,DEC_Taiga/multiepoch/delve/r6117/DES0718+3000/p01/coadd,109.54142300,29.99996300
DES1625-2915,DEC_Taiga/multiepoch/delve/r6117/DES1625-2915/p01/coadd,246.38591400,-29.25281500
DES1353+0335,DEC_Taiga/multiepoch/delve/r6117/DES1353+0335/p01/coadd,208.26872500,3.58607400
DES1400-1707,DEC_Taiga/multiepoch/delve/r6117/DES1400-1707/p01/coadd,210.05488300,-17.11670400
DES1423+1043,DEC_Taiga/multiepoch/delve/r6117/DES1423+1043/p01/coadd,215.80458400,10.72496300
DES1255-1958,DEC_Taiga/multiepoch/delve/r6117/DES1255-1958/p01/coadd,193.76250200,-19.97225900
DES1310-2958,DEC_Taiga/multiepoch/delve/r6117/DES1310-2958/p01/coadd,197.64961500,-29.96670400
DES0930+3000,DEC_Taiga/multiepoch/delve/r6117/DES0930+3000/p01/coadd,142.51453800,29.99996300
DES1232+2043,DEC_Taiga/multiepoch/delve/r6117/DES1232+2043/p02/coadd,188.24462300,20.71940700
DES1230+1709,DEC_Taiga/multiepoch/delve/r6117/DES1230+1709/p01/coadd,187.69455700,17.14996300
DES1429+1500,DEC_Taiga/multiepoch/delve/r6117/DES1429+1500/p01/coadd,217.29233600,15.00829600
DES1617-3457,DEC_Taiga/multiepoch/delve/r6117/DES1617-3457/p01/coadd,244.28081800,-34.96392600
DES1503-3749,DEC_Taiga/multiepoch/delve/r6117/DES1503-3749/p02/coadd,225.87886300,-37.81948100
DES1737-0833,DEC_Taiga/multiepoch/delve/r6117/DES1737-0833/p01/coadd,264.40537600,-8.55003700
DES1212+0252,DEC_Taiga/multiepoch/delve/r6117/DES1212+0252/p01/coadd,183.04509700,2.87218500
DES1422+0709,DEC_Taiga/multiepoch/delve/r6117/DES1422+0709/p01/coadd,215.74793000,7.15551900
DES1435+0917,DEC_Taiga/multiepoch/delve/r6117/DES1435+0917/p01/coadd,218.82454600,9.29718500
DES1355+0335,DEC_Taiga/multiepoch/delve/r6117/DES1355+0335/p01/coadd,208.98401400,3.58607400
DES1624+1334,DEC_Taiga/multiepoch/delve/r6117/DES1624+1334/p01/coadd,246.22472200,13.58051900
DES1737-0750,DEC_Taiga/multiepoch/delve/r6117/DES1737-0750/p01/coadd,264.49973900,-7.83614800
DES1016+3000,DEC_Taiga/multiepoch/delve/r6117/DES1016+3000/p03/coadd,154.05512800,29.99996300
DES1548-2124,DEC_Taiga/multiepoch/delve/r6117/DES1548-2124/p01/coadd,237.03587000,-21.40003700
DES1306+0500,DEC_Taiga/multiepoch/delve/r6117/DES1306+0500/p01/coadd,196.63603900,5.01385200
DES1308-2541,DEC_Taiga/multiepoch/delve/r6117/DES1308-2541/p01/coadd,197.00576900,-25.68337000
DES1346-1624,DEC_Taiga/multiepoch/delve/r6117/DES1346-1624/p01/coadd,206.71729100,-16.40281500
DES1518+0500,DEC_Taiga/multiepoch/delve/r6117/DES1518+0500/p02/coadd,229.60106700,5.01385200
DES0943-3706,DEC_Taiga/multiepoch/delve/r6117/DES0943-3706/p01/coadd,145.94356800,-37.10559300
DES1347-3706,DEC_Taiga/multiepoch/delve/r6117/DES1347-3706/p01/coadd,206.81240400,-37.10559300
DES1427+1543,DEC_Taiga/multiepoch/delve/r6117/DES1427+1543/p01/coadd,216.84585800,15.72218500
DES1303+0500,DEC_Taiga/multiepoch/delve/r6117/DES1303+0500/p01/coadd,195.91940800,5.01385200
DES1142-2706,DEC_Taiga/multiepoch/delve/r6117/DES1142-2706/p01/coadd,175.65335700,-27.11114800
DES1713-0624,DEC_Taiga/multiepoch/delve/r6117/DES1713-0624/p01/coadd,258.38449600,-6.40837000
DES1255+2417,DEC_Taiga/multiepoch/delve/r6117/DES1255+2417/p01/coadd,193.82523700,24.28885200
DES1159-2249,DEC_Taiga/multiepoch/delve/r6117/DES1159-2249/p01/coadd,179.89813800,-22.82781500
DES1401+0752,DEC_Taiga/multiepoch/delve/r6117/DES1401+0752/p01/coadd,210.47710100,7.86940700
DES1439+2500,DEC_Taiga/multiepoch/delve/r6117/DES1439+2500/p01/coadd,219.84266700,25.00274100
DES1420+1043,DEC_Taiga/multiepoch/delve/r6117/DES1420+1043/p01/coadd,215.07800300,10.72496300
DES1643-2124,DEC_Taiga/multiepoch/delve/r6117/DES1643-2124/p01/coadd,250.83740600,-21.40003700
DES1359+1126,DEC_Taiga/multiepoch/delve/r6117/DES1359+1126/p01/coadd,209.98437200,11.43885200
DES1306+1500,DEC_Taiga/multiepoch/delve/r6117/DES1306+1500/p01/coadd,196.59750900,15.00829600
DES1357-2706,DEC_Taiga/multiepoch/delve/r6117/DES1357-2706/p01/coadd,209.33778600,-27.11114800
DES1435-0833,DEC_Taiga/multiepoch/delve/r6117/DES1435-0833/p01/coadd,218.92492900,-8.55003700
DES1507-3540,DEC_Taiga/multiepoch/delve/r6117/DES1507-3540/p02/coadd,226.98761200,-35.67781500
DES1540+0418,DEC_Taiga/multiepoch/delve/r6117/DES1540+0418/p01/coadd,235.00915300,4.29996300
DES1256-1624,DEC_Taiga/multiepoch/delve/r6117/DES1256-1624/p01/coadd,194.06628800,-16.40281500
DES1403+2834,DEC_Taiga/multiepoch/delve/r6117/DES1403+2834/p01/coadd,210.89065100,28.57218500
DES1604-3249,DEC_Taiga/multiepoch/delve/r6117/DES1604-3249/p01/coadd,241.21082800,-32.82225900
DES1652-1415,DEC_Taiga/multiepoch/delve/r6117/DES1652-1415/p01/coadd,253.09402800,-14.26114800
DES1240+0500,DEC_Taiga/multiepoch/delve/r6117/DES1240+0500/p01/coadd,190.18635900,5.01385200
DES1325-3749,DEC_Taiga/multiepoch/delve/r6117/DES1325-3749/p01/coadd,201.47849100,-37.81948100
DES1721-1207,DEC_Taiga/multiepoch/delve/r6117/DES1721-1207/p01/coadd,260.36700600,-12.11948100
DES1538-3457,DEC_Taiga/multiepoch/delve/r6117/DES1538-3457/p01/coadd,234.69857300,-34.96392600
DES1510+0335,DEC_Taiga/multiepoch/delve/r6117/DES1510+0335/p02/coadd,227.58154100,3.58607400
DES1523-1541,DEC_Taiga/multiepoch/delve/r6117/DES1523-1541/p02/coadd,230.88526000,-15.68892600
DES1351-2124,DEC_Taiga/multiepoch/delve/r6117/DES1351-2124/p01/coadd,207.89929500,-21.40003700
DES1718+1209,DEC_Taiga/multiepoch/delve/r6117/DES1718+1209/p01/coadd,259.67996200,12.15274100
DES1513+0752,DEC_Taiga/multiepoch/delve/r6117/DES1513+0752/p02/coadd,228.49399500,7.86940700
DES1513-1749,DEC_Taiga/multiepoch/delve/r6117/DES1513-1749/p02/coadd,228.46237100,-17.83059300
DES1252+2251,DEC_Taiga/multiepoch/delve/r6117/DES1252+2251/p01/coadd,193.13374600,22.86107400
DES1535-3457,DEC_Taiga/multiepoch/delve/r6117/DES1535-3457/p01/coadd,233.82746000,-34.96392600
DES1257-0833,DEC_Taiga/multiepoch/delve/r6117/DES1257-0833/p01/coadd,194.37992600,-8.55003700
DES1548+2751,DEC_Taiga/multiepoch/delve/r6117/DES1548+2751/p01/coadd,237.18060300,27.85829600
DES1433-1332,DEC_Taiga/multiepoch/delve/r6117/DES1433-1332/p01/coadd,218.27408600,-13.54725900
DES1301+1126,DEC_Taiga/multiepoch/delve/r6117/DES1301+1126/p01/coadd,195.41724500,11.43885200
DES1320+1917,DEC_Taiga/multiepoch/delve/r6117/DES1320+1917/p01/coadd,200.14745900,19.29163000
DES1628-2124,DEC_Taiga/multiepoch/delve/r6117/DES1628-2124/p01/coadd,247.00364600,-21.40003700
DES1452+0626,DEC_Taiga/multiepoch/delve/r6117/DES1452+0626/p02/coadd,223.20418800,6.44163000
DES1353+0043,DEC_Taiga/multiepoch/delve/r6117/DES1353+0043/p01/coadd,208.43222300,0.73051900
DES1010-3749,DEC_Taiga/multiepoch/delve/r6117/DES1010-3749/p03/coadd,152.67774600,-37.81948100
DES1441+2417,DEC_Taiga/multiepoch/delve/r6117/DES1441+2417/p01/coadd,220.45461000,24.28885200
DES1624-1958,DEC_Taiga/multiepoch/delve/r6117/DES1624-1958/p01/coadd,246.17288400,-19.97225900
DES1112+3000,DEC_Taiga/multiepoch/delve/r6117/DES1112+3000/p03/coadd,168.06870200,29.99996300
DES1400+2834,DEC_Taiga/multiepoch/delve/r6117/DES1400+2834/p01/coadd,210.07776400,28.57218500
DES1238-2832,DEC_Taiga/multiepoch/delve/r6117/DES1238-2832/p01/coadd,189.66863100,-28.53892600
DES1507-3457,DEC_Taiga/multiepoch/delve/r6117/DES1507-3457/p02/coadd,226.85855500,-34.96392600
DES1443+1043,DEC_Taiga/multiepoch/delve/r6117/DES1443+1043/p01/coadd,220.89065100,10.72496300
DES1634-0207,DEC_Taiga/multiepoch/delve/r6117/DES1634-0207/p01/coadd,248.61557200,-2.12503700
DES1405-3249,DEC_Taiga/multiepoch/delve/r6117/DES1405-3249/p01/coadd,211.47807400,-32.82225900
DES1447-3914,DEC_Taiga/multiepoch/delve/r6117/DES1447-3914/p02/coadd,221.97040100,-39.24725900
DES1305+2543,DEC_Taiga/multiepoch/delve/r6117/DES1305+2543/p01/coadd,196.29236600,25.71663000
DES1532+0252,DEC_Taiga/multiepoch/delve/r6117/DES1532+0252/p02/coadd,233.08017500,2.87218500
DES1600+2000,DEC_Taiga/multiepoch/delve/r6117/DES1600+2000/p01/coadd,240.16512200,20.00551900
DES1402+0001,DEC_Taiga/multiepoch/delve/r6117/DES1402+0001/p02/coadd,210.55005000,0.01663000
DES1634-1832,DEC_Taiga/multiepoch/delve/r6117/DES1634-1832/p01/coadd,248.57283800,-18.54448100
DES1255+0335,DEC_Taiga/multiepoch/delve/r6117/DES1255+0335/p01/coadd,193.96293500,3.58607400
DES1349-2623,DEC_Taiga/multiepoch/delve/r6117/DES1349-2623/p01/coadd,207.49471300,-26.39725900
DES1503+1043,DEC_Taiga/multiepoch/delve/r6117/DES1503+1043/p02/coadd,225.97671800,10.72496300
DES1649-1415,DEC_Taiga/multiepoch/delve/r6117/DES1649-1415/p01/coadd,252.35743900,-14.26114800
DES1714-0915,DEC_Taiga/multiepoch/delve/r6117/DES1714-0915/p01/coadd,258.57842400,-9.26392600
DES1646-2124,DEC_Taiga/multiepoch/delve/r6117/DES1646-2124/p01/coadd,251.60415800,-21.40003700
DES1324+2043,DEC_Taiga/multiepoch/delve/r6117/DES1324+2043/p01/coadd,201.21992400,20.71940700
DES1432+1000,DEC_Taiga/multiepoch/delve/r6117/DES1432+1000/p01/coadd,218.01934600,10.01107400
DES1241+1043,DEC_Taiga/multiepoch/delve/r6117/DES1241+1043/p01/coadd,190.37424800,10.72496300
DES1427-1541,DEC_Taiga/multiepoch/delve/r6117/DES1427-1541/p01/coadd,216.79648200,-15.68892600
DES1726-1124,DEC_Taiga/multiepoch/delve/r6117/DES1726-1124/p01/coadd,261.65692700,-11.40559300
DES1657+1334,DEC_Taiga/multiepoch/delve/r6117/DES1657+1334/p01/coadd,254.30337300,13.58051900
DES1402-2623,DEC_Taiga/multiepoch/delve/r6117/DES1402-2623/p01/coadd,210.68266600,-26.39725900
DES1321+2625,DEC_Taiga/multiepoch/delve/r6117/DES1321+2625/p01/coadd,200.40428100,26.43051900
DES1507-3415,DEC_Taiga/multiepoch/delve/r6117/DES1507-3415/p02/coadd,226.77972600,-34.25003700
DES1603+0709,DEC_Taiga/multiepoch/delve/r6117/DES1603+0709/p01/coadd,240.93017000,7.15551900
DES1646-1749,DEC_Taiga/multiepoch/delve/r6117/DES1646-1749/p01/coadd,251.70957700,-17.83059300
DES1107-3332,DEC_Taiga/multiepoch/delve/r6117/DES1107-3332/p03/coadd,166.79826500,-33.53614800
DES1719-0624,DEC_Taiga/multiepoch/delve/r6117/DES1719-0624/p01/coadd,259.82125100,-6.40837000
DES1304+2500,DEC_Taiga/multiepoch/delve/r6117/DES1304+2500/p01/coadd,196.21145500,25.00274100
DES1702+0043,DEC_Taiga/multiepoch/delve/r6117/DES1702+0043/p01/coadd,255.55272000,0.73051900
DES1305-0207,DEC_Taiga/multiepoch/delve/r6117/DES1305-0207/p01/coadd,196.46582000,-2.12503700
DES1108-2958,DEC_Taiga/multiepoch/delve/r6117/DES1108-2958/p01/coadd,167.15972000,-29.96670400
DES1400+1000,DEC_Taiga/multiepoch/delve/r6117/DES1400+1000/p02/coadd,210.04515400,10.01107400
DES1650-2206,DEC_Taiga/multiepoch/delve/r6117/DES1650-2206/p01/coadd,252.51159900,-22.11392600
DES1351+1543,DEC_Taiga/multiepoch/delve/r6117/DES1351+1543/p01/coadd,207.94622600,15.72218500
DES1224+3000,DEC_Taiga/multiepoch/delve/r6117/DES1224+3000/p01/coadd,186.20391600,29.99996300
DES1405-0207,DEC_Taiga/multiepoch/delve/r6117/DES1405-0207/p01/coadd,211.46780400,-2.12503700
DES0939-3457,DEC_Taiga/multiepoch/delve/r6117/DES0939-3457/p01/coadd,144.97391800,-34.96392600
DES0941-3749,DEC_Taiga/multiepoch/delve/r6117/DES0941-3749/p01/coadd,145.44800600,-37.81948100
DES1513+1252,DEC_Taiga/multiepoch/delve/r6117/DES1513+1252/p02/coadd,228.41402100,12.86663000
DES1608+0209,DEC_Taiga/multiepoch/delve/r6117/DES1608+0209/p01/coadd,242.19326900,2.15829600
DES1631-2124,DEC_Taiga/multiepoch/delve/r6117/DES1631-2124/p01/coadd,247.77039800,-21.40003700
DES1302-2706,DEC_Taiga/multiepoch/delve/r6117/DES1302-2706/p01/coadd,195.70361300,-27.11114800
DES1736-0624,DEC_Taiga/multiepoch/delve/r6117/DES1736-0624/p01/coadd,264.13151700,-6.40837000
DES1737-0958,DEC_Taiga/multiepoch/delve/r6117/DES1737-0958/p01/coadd,264.37882600,-9.97781500
DES1505-1707,DEC_Taiga/multiepoch/delve/r6117/DES1505-1707/p02/coadd,226.48831800,-17.11670400
DES1313+1252,DEC_Taiga/multiepoch/delve/r6117/DES1313+1252/p01/coadd,198.39071900,12.86663000
DES1226+1751,DEC_Taiga/multiepoch/delve/r6117/DES1226+1751/p01/coadd,186.51827200,17.86385200
DES0941-3332,DEC_Taiga/multiepoch/delve/r6117/DES0941-3332/p01/coadd,145.38685100,-33.53614800
DES1104-2541,DEC_Taiga/multiepoch/delve/r6117/DES1104-2541/p01/coadd,166.11188300,-25.68337000
DES1405-2623,DEC_Taiga/multiepoch/delve/r6117/DES1405-2623/p01/coadd,211.47965400,-26.39725900
DES1726-0833,DEC_Taiga/multiepoch/delve/r6117/DES1726-0833/p01/coadd,261.51772800,-8.55003700
DES0945-3749,DEC_Taiga/multiepoch/delve/r6117/DES0945-3749/p01/coadd,146.35172400,-37.81948100
DES1607+0335,DEC_Taiga/multiepoch/delve/r6117/DES1607+0335/p01/coadd,241.88733100,3.58607400
DES1336-1832,DEC_Taiga/multiepoch/delve/r6117/DES1336-1832/p01/coadd,204.14666400,-18.54448100
DES1301+2543,DEC_Taiga/multiepoch/delve/r6117/DES1301+2543/p01/coadd,195.49999300,25.71663000
DES1228+0043,DEC_Taiga/multiepoch/delve/r6117/DES1228+0043/p01/coadd,187.01381500,0.73051900
DES1644-2249,DEC_Taiga/multiepoch/delve/r6117/DES1644-2249/p01/coadd,251.15727600,-22.82781500
DES1301-1749,DEC_Taiga/multiepoch/delve/r6117/DES1301-1749/p01/coadd,195.46633600,-17.83059300
DES1548-1624,DEC_Taiga/multiepoch/delve/r6117/DES1548-1624/p01/coadd,237.22853500,-16.40281500
DES1602-3415,DEC_Taiga/multiepoch/delve/r6117/DES1602-3415/p01/coadd,240.59821600,-34.25003700
DES1403-2249,DEC_Taiga/multiepoch/delve/r6117/DES1403-2249/p01/coadd,210.88037200,-22.82781500
DES1558-1749,DEC_Taiga/multiepoch/delve/r6117/DES1558-1749/p01/coadd,239.71101900,-17.83059300
DES1633-1915,DEC_Taiga/multiepoch/delve/r6117/DES1633-1915/p01/coadd,248.48659300,-19.25837000
DES1605-0541,DEC_Taiga/multiepoch/delve/r6117/DES1605-0541/p01/coadd,241.43035100,-5.69448100
DES1559-0041,DEC_Taiga/multiepoch/delve/r6117/DES1559-0041/p01/coadd,239.84353300,-0.69725900
DES1224-0333,DEC_Taiga/multiepoch/delve/r6117/DES1224-0333/p01/coadd,186.08491300,-3.55281500
DES1532+0500,DEC_Taiga/multiepoch/delve/r6117/DES1532+0500/p02/coadd,233.18422200,5.01385200
DES1621+2043,DEC_Taiga/multiepoch/delve/r6117/DES1621+2043/p01/coadd,245.48860000,20.71940700
DES1220-0458,DEC_Taiga/multiepoch/delve/r6117/DES1220-0458/p01/coadd,185.15619900,-4.98059300
DES1625-3332,DEC_Taiga/multiepoch/delve/r6117/DES1625-3332/p01/coadd,246.44872200,-33.53614800
DES1104-4206,DEC_Taiga/multiepoch/delve/r6117/DES1104-4206/p01/coadd,166.13108700,-42.10281500
DES1317-0458,DEC_Taiga/multiepoch/delve/r6117/DES1317-0458/p01/coadd,199.48809100,-4.98059300
DES1346+0252,DEC_Taiga/multiepoch/delve/r6117/DES1346+0252/p01/coadd,206.63306200,2.87218500
DES1244-1250,DEC_Taiga/multiepoch/delve/r6117/DES1244-1250/p01/coadd,191.03132800,-12.83337000
DES1535+1000,DEC_Taiga/multiepoch/delve/r6117/DES1535+1000/p02/coadd,233.96773100,10.01107400
DES1559-0541,DEC_Taiga/multiepoch/delve/r6117/DES1559-0541/p01/coadd,239.99549300,-5.69448100
DES1535+1417,DEC_Taiga/multiepoch/delve/r6117/DES1535+1417/p01/coadd,233.98995800,14.29440700
DES1541-0624,DEC_Taiga/multiepoch/delve/r6117/DES1541-0624/p01/coadd,235.39641500,-6.40837000
DES1202+2043,DEC_Taiga/multiepoch/delve/r6117/DES1202+2043/p01/coadd,180.61209300,20.71940700
DES1218+1043,DEC_Taiga/multiepoch/delve/r6117/DES1218+1043/p01/coadd,184.56160000,10.72496300
DES1643-1915,DEC_Taiga/multiepoch/delve/r6117/DES1643-1915/p01/coadd,250.75520900,-19.25837000
DES1624+0500,DEC_Taiga/multiepoch/delve/r6117/DES1624+0500/p01/coadd,246.08358100,5.01385200
DES1443-2749,DEC_Taiga/multiepoch/delve/r6117/DES1443-2749/p01/coadd,220.93718000,-27.82503700
DES1217-2623,DEC_Taiga/multiepoch/delve/r6117/DES1217-2623/p01/coadd,184.38205500,-26.39725900
DES1201-2124,DEC_Taiga/multiepoch/delve/r6117/DES1201-2124/p03/coadd,180.29622400,-21.40003700
DES1430+0001,DEC_Taiga/multiepoch/delve/r6117/DES1430+0001/p01/coadd,217.68893900,0.01663000
DES0916+3000,DEC_Taiga/multiepoch/delve/r6117/DES0916+3000/p01/coadd,139.21722700,29.99996300
