TILENAME,PATH,RA_CENT,DEC_CENT,SHEARCAT_PATH,TAG 
DES1256-0707,DEC_Taiga/multiepoch/delve/r6321/DES1256-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1510-0750,DEC_Taiga/multiepoch/delve/r6321/DES1510-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1630+0500,DEC_Taiga/multiepoch/delve/r6321/DES1630+0500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1213-1915,DEC_Taiga/multiepoch/delve/r6321/DES1213-1915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1538+1126,DEC_Taiga/multiepoch/delve/r6321/DES1538+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1456-1541,DEC_Taiga/multiepoch/delve/r6321/DES1456-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1444-1541,DEC_Taiga/multiepoch/delve/r6321/DES1444-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1241+1252,DEC_Taiga/multiepoch/delve/r6321/DES1241+1252/p01/coadd,0,0,5,DR3_1_2_rerun
DES1406-2332,DEC_Taiga/multiepoch/delve/r6321/DES1406-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1603-2206,DEC_Taiga/multiepoch/delve/r6321/DES1603-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1617+1209,DEC_Taiga/multiepoch/delve/r6321/DES1617+1209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1536+0835,DEC_Taiga/multiepoch/delve/r6321/DES1536+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1253+0001,DEC_Taiga/multiepoch/delve/r6321/DES1253+0001/p01/coadd,0,0,5,DR3_1_2_rerun
DES1216+0543,DEC_Taiga/multiepoch/delve/r6321/DES1216+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1435+0252,DEC_Taiga/multiepoch/delve/r6321/DES1435+0252/p01/coadd,0,0,5,DR3_1_2_rerun
DES1210-1458,DEC_Taiga/multiepoch/delve/r6321/DES1210-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1551-2041,DEC_Taiga/multiepoch/delve/r6321/DES1551-2041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1227-0915,DEC_Taiga/multiepoch/delve/r6321/DES1227-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1309+0626,DEC_Taiga/multiepoch/delve/r6321/DES1309+0626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1219-0833,DEC_Taiga/multiepoch/delve/r6321/DES1219-0833/p01/coadd,0,0,5,DR3_1_2_rerun
DES1622+0917,DEC_Taiga/multiepoch/delve/r6321/DES1622+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1230+0709,DEC_Taiga/multiepoch/delve/r6321/DES1230+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1239+0709,DEC_Taiga/multiepoch/delve/r6321/DES1239+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1642+0835,DEC_Taiga/multiepoch/delve/r6321/DES1642+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1346-1332,DEC_Taiga/multiepoch/delve/r6321/DES1346-1332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1454+0418,DEC_Taiga/multiepoch/delve/r6321/DES1454+0418/p02/coadd,0,0,5,DR3_1_2_rerun
DES1236-0416,DEC_Taiga/multiepoch/delve/r6321/DES1236-0416/p01/coadd,0,0,5,DR3_1_2_rerun
DES1402+0709,DEC_Taiga/multiepoch/delve/r6321/DES1402+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1544-1041,DEC_Taiga/multiepoch/delve/r6321/DES1544-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1548+1709,DEC_Taiga/multiepoch/delve/r6321/DES1548+1709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1521-2332,DEC_Taiga/multiepoch/delve/r6321/DES1521-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1638-1707,DEC_Taiga/multiepoch/delve/r6321/DES1638-1707/p02/coadd,0,0,5,DR3_1_2_rerun
DES1502-1332,DEC_Taiga/multiepoch/delve/r6321/DES1502-1332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1339-1124,DEC_Taiga/multiepoch/delve/r6321/DES1339-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1348-2332,DEC_Taiga/multiepoch/delve/r6321/DES1348-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1707-1415,DEC_Taiga/multiepoch/delve/r6321/DES1707-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1428-2249,DEC_Taiga/multiepoch/delve/r6321/DES1428-2249/p01/coadd,0,0,5,DR3_1_2_rerun
DES1245+1500,DEC_Taiga/multiepoch/delve/r6321/DES1245+1500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1203-0458,DEC_Taiga/multiepoch/delve/r6321/DES1203-0458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1509-2415,DEC_Taiga/multiepoch/delve/r6321/DES1509-2415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1258-0333,DEC_Taiga/multiepoch/delve/r6321/DES1258-0333/p01/coadd,0,0,5,DR3_1_2_rerun
DES1625+1043,DEC_Taiga/multiepoch/delve/r6321/DES1625+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1322+1334,DEC_Taiga/multiepoch/delve/r6321/DES1322+1334/p01/coadd,0,0,5,DR3_1_2_rerun
DES1645-1958,DEC_Taiga/multiepoch/delve/r6321/DES1645-1958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1522-1250,DEC_Taiga/multiepoch/delve/r6321/DES1522-1250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1706-1124,DEC_Taiga/multiepoch/delve/r6321/DES1706-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1205-0416,DEC_Taiga/multiepoch/delve/r6321/DES1205-0416/p01/coadd,0,0,5,DR3_1_2_rerun
DES1147-4957,DEC_Taiga/multiepoch/delve/r6321/DES1147-4957/p01/coadd,0,0,5,DR3_1_2_rerun
DES1328+1000,DEC_Taiga/multiepoch/delve/r6321/DES1328+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1411+1751,DEC_Taiga/multiepoch/delve/r6321/DES1411+1751/p01/coadd,0,0,5,DR3_1_2_rerun
DES1422+0043,DEC_Taiga/multiepoch/delve/r6321/DES1422+0043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1218+2751,DEC_Taiga/multiepoch/delve/r6321/DES1218+2751/p01/coadd,0,0,5,DR3_1_2_rerun
DES1545-0416,DEC_Taiga/multiepoch/delve/r6321/DES1545-0416/p01/coadd,0,0,5,DR3_1_2_rerun
DES1341+1500,DEC_Taiga/multiepoch/delve/r6321/DES1341+1500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1303-0833,DEC_Taiga/multiepoch/delve/r6321/DES1303-0833/p01/coadd,0,0,5,DR3_1_2_rerun
DES1628-1207,DEC_Taiga/multiepoch/delve/r6321/DES1628-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1602+1209,DEC_Taiga/multiepoch/delve/r6321/DES1602+1209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1249+1543,DEC_Taiga/multiepoch/delve/r6321/DES1249+1543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1405+0126,DEC_Taiga/multiepoch/delve/r6321/DES1405+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1349+0626,DEC_Taiga/multiepoch/delve/r6321/DES1349+0626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1653-2249,DEC_Taiga/multiepoch/delve/r6321/DES1653-2249/p02/coadd,0,0,5,DR3_1_2_rerun
DES1356-0750,DEC_Taiga/multiepoch/delve/r6321/DES1356-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1413-1624,DEC_Taiga/multiepoch/delve/r6321/DES1413-1624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1614-2332,DEC_Taiga/multiepoch/delve/r6321/DES1614-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1639-1041,DEC_Taiga/multiepoch/delve/r6321/DES1639-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1317+2543,DEC_Taiga/multiepoch/delve/r6321/DES1317+2543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1403-2206,DEC_Taiga/multiepoch/delve/r6321/DES1403-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1518-0915,DEC_Taiga/multiepoch/delve/r6321/DES1518-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1617-0207,DEC_Taiga/multiepoch/delve/r6321/DES1617-0207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1455-0250,DEC_Taiga/multiepoch/delve/r6321/DES1455-0250/p01/coadd,0,0,5,DR3_1_2_rerun
DES1350-0333,DEC_Taiga/multiepoch/delve/r6321/DES1350-0333/p01/coadd,0,0,5,DR3_1_2_rerun
DES1548+0543,DEC_Taiga/multiepoch/delve/r6321/DES1548+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1446-0915,DEC_Taiga/multiepoch/delve/r6321/DES1446-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1446-2124,DEC_Taiga/multiepoch/delve/r6321/DES1446-2124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1222+0917,DEC_Taiga/multiepoch/delve/r6321/DES1222+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1355-1415,DEC_Taiga/multiepoch/delve/r6321/DES1355-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1232-1124,DEC_Taiga/multiepoch/delve/r6321/DES1232-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1235-2041,DEC_Taiga/multiepoch/delve/r6321/DES1235-2041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1509-1124,DEC_Taiga/multiepoch/delve/r6321/DES1509-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1503-1415,DEC_Taiga/multiepoch/delve/r6321/DES1503-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1400-1332,DEC_Taiga/multiepoch/delve/r6321/DES1400-1332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1400-2249,DEC_Taiga/multiepoch/delve/r6321/DES1400-2249/p01/coadd,0,0,5,DR3_1_2_rerun
DES1455+1000,DEC_Taiga/multiepoch/delve/r6321/DES1455+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1339-0541,DEC_Taiga/multiepoch/delve/r6321/DES1339-0541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1214+0126,DEC_Taiga/multiepoch/delve/r6321/DES1214+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1431-2206,DEC_Taiga/multiepoch/delve/r6321/DES1431-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1636-0915,DEC_Taiga/multiepoch/delve/r6321/DES1636-0915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1638+0252,DEC_Taiga/multiepoch/delve/r6321/DES1638+0252/p02/coadd,0,0,5,DR3_1_2_rerun
DES1615-1458,DEC_Taiga/multiepoch/delve/r6321/DES1615-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1610-1041,DEC_Taiga/multiepoch/delve/r6321/DES1610-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1240+2251,DEC_Taiga/multiepoch/delve/r6321/DES1240+2251/p01/coadd,0,0,5,DR3_1_2_rerun
DES1544-1541,DEC_Taiga/multiepoch/delve/r6321/DES1544-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1449+1126,DEC_Taiga/multiepoch/delve/r6321/DES1449+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1354-1332,DEC_Taiga/multiepoch/delve/r6321/DES1354-1332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1325-1958,DEC_Taiga/multiepoch/delve/r6321/DES1325-1958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1303-1458,DEC_Taiga/multiepoch/delve/r6321/DES1303-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1209-1041,DEC_Taiga/multiepoch/delve/r6321/DES1209-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1402-0416,DEC_Taiga/multiepoch/delve/r6321/DES1402-0416/p01/coadd,0,0,5,DR3_1_2_rerun
DES1405+0001,DEC_Taiga/multiepoch/delve/r6321/DES1405+0001/p01/coadd,0,0,5,DR3_1_2_rerun
DES1601-0624,DEC_Taiga/multiepoch/delve/r6321/DES1601-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1645+1000,DEC_Taiga/multiepoch/delve/r6321/DES1645+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1619+1043,DEC_Taiga/multiepoch/delve/r6321/DES1619+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1205-0207,DEC_Taiga/multiepoch/delve/r6321/DES1205-0207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1227-1832,DEC_Taiga/multiepoch/delve/r6321/DES1227-1832/p01/coadd,0,0,5,DR3_1_2_rerun
DES1556+0126,DEC_Taiga/multiepoch/delve/r6321/DES1556+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1302+0543,DEC_Taiga/multiepoch/delve/r6321/DES1302+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1520-1707,DEC_Taiga/multiepoch/delve/r6321/DES1520-1707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1350+1500,DEC_Taiga/multiepoch/delve/r6321/DES1350+1500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1438-1958,DEC_Taiga/multiepoch/delve/r6321/DES1438-1958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1649-1207,DEC_Taiga/multiepoch/delve/r6321/DES1649-1207/p02/coadd,0,0,5,DR3_1_2_rerun
DES1649-1541,DEC_Taiga/multiepoch/delve/r6321/DES1649-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1358+0835,DEC_Taiga/multiepoch/delve/r6321/DES1358+0835/p03/coadd,0,0,5,DR3_1_2_rerun
DES1334-1415,DEC_Taiga/multiepoch/delve/r6321/DES1334-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1431+0126,DEC_Taiga/multiepoch/delve/r6321/DES1431+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1527-0624,DEC_Taiga/multiepoch/delve/r6321/DES1527-0624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1447+0335,DEC_Taiga/multiepoch/delve/r6321/DES1447+0335/p01/coadd,0,0,5,DR3_1_2_rerun
DES1359+0709,DEC_Taiga/multiepoch/delve/r6321/DES1359+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1324-1707,DEC_Taiga/multiepoch/delve/r6321/DES1324-1707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1319+2000,DEC_Taiga/multiepoch/delve/r6321/DES1319+2000/p01/coadd,0,0,5,DR3_1_2_rerun
DES0734+3000,DEC_Taiga/multiepoch/delve/r6321/DES0734+3000/p02/coadd,0,0,5,DR3_1_2_rerun
DES1230+2625,DEC_Taiga/multiepoch/delve/r6321/DES1230+2625/p02/coadd,0,0,5,DR3_1_2_rerun
DES1327+1834,DEC_Taiga/multiepoch/delve/r6321/DES1327+1834/p01/coadd,0,0,5,DR3_1_2_rerun
DES1459-1707,DEC_Taiga/multiepoch/delve/r6321/DES1459-1707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1618+0709,DEC_Taiga/multiepoch/delve/r6321/DES1618+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1619+1917,DEC_Taiga/multiepoch/delve/r6321/DES1619+1917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1456-0750,DEC_Taiga/multiepoch/delve/r6321/DES1456-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1407+0335,DEC_Taiga/multiepoch/delve/r6321/DES1407+0335/p01/coadd,0,0,5,DR3_1_2_rerun
DES1557+1500,DEC_Taiga/multiepoch/delve/r6321/DES1557+1500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1351+0418,DEC_Taiga/multiepoch/delve/r6321/DES1351+0418/p01/coadd,0,0,5,DR3_1_2_rerun
DES1644+0626,DEC_Taiga/multiepoch/delve/r6321/DES1644+0626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1227+1417,DEC_Taiga/multiepoch/delve/r6321/DES1227+1417/p01/coadd,0,0,5,DR3_1_2_rerun
DES1206-0750,DEC_Taiga/multiepoch/delve/r6321/DES1206-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1313-0958,DEC_Taiga/multiepoch/delve/r6321/DES1313-0958/p01/coadd,0,0,5,DR3_1_2_rerun
DES1326-1415,DEC_Taiga/multiepoch/delve/r6321/DES1326-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1553+2708,DEC_Taiga/multiepoch/delve/r6321/DES1553+2708/p01/coadd,0,0,5,DR3_1_2_rerun
DES1553-1124,DEC_Taiga/multiepoch/delve/r6321/DES1553-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1304-2332,DEC_Taiga/multiepoch/delve/r6321/DES1304-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1445+0418,DEC_Taiga/multiepoch/delve/r6321/DES1445+0418/p01/coadd,0,0,5,DR3_1_2_rerun
DES1619-1541,DEC_Taiga/multiepoch/delve/r6321/DES1619-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1705+0626,DEC_Taiga/multiepoch/delve/r6321/DES1705+0626/p01/coadd,0,0,5,DR3_1_2_rerun
DES1534+0418,DEC_Taiga/multiepoch/delve/r6321/DES1534+0418/p01/coadd,0,0,5,DR3_1_2_rerun
DES1324+2543,DEC_Taiga/multiepoch/delve/r6321/DES1324+2543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1325+1043,DEC_Taiga/multiepoch/delve/r6321/DES1325+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1402+0543,DEC_Taiga/multiepoch/delve/r6321/DES1402+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1700+1126,DEC_Taiga/multiepoch/delve/r6321/DES1700+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1520+2208,DEC_Taiga/multiepoch/delve/r6321/DES1520+2208/p01/coadd,0,0,5,DR3_1_2_rerun
DES1440-1124,DEC_Taiga/multiepoch/delve/r6321/DES1440-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1451-0124,DEC_Taiga/multiepoch/delve/r6321/DES1451-0124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1257-1458,DEC_Taiga/multiepoch/delve/r6321/DES1257-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1212-0458,DEC_Taiga/multiepoch/delve/r6321/DES1212-0458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1711+0835,DEC_Taiga/multiepoch/delve/r6321/DES1711+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1634-1749,DEC_Taiga/multiepoch/delve/r6321/DES1634-1749/p01/coadd,0,0,5,DR3_1_2_rerun
DES1637-1832,DEC_Taiga/multiepoch/delve/r6321/DES1637-1832/p02/coadd,0,0,5,DR3_1_2_rerun
DES1118+3000,DEC_Taiga/multiepoch/delve/r6321/DES1118+3000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1412+0500,DEC_Taiga/multiepoch/delve/r6321/DES1412+0500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1622+1000,DEC_Taiga/multiepoch/delve/r6321/DES1622+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1622+2417,DEC_Taiga/multiepoch/delve/r6321/DES1622+2417/p01/coadd,0,0,5,DR3_1_2_rerun
DES1245+0043,DEC_Taiga/multiepoch/delve/r6321/DES1245+0043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1200-1207,DEC_Taiga/multiepoch/delve/r6321/DES1200-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1639-1624,DEC_Taiga/multiepoch/delve/r6321/DES1639-1624/p01/coadd,0,0,5,DR3_1_2_rerun
DES1519-0541,DEC_Taiga/multiepoch/delve/r6321/DES1519-0541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1201+1917,DEC_Taiga/multiepoch/delve/r6321/DES1201+1917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1201-1458,DEC_Taiga/multiepoch/delve/r6321/DES1201-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1230-0541,DEC_Taiga/multiepoch/delve/r6321/DES1230-0541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1231+2751,DEC_Taiga/multiepoch/delve/r6321/DES1231+2751/p01/coadd,0,0,5,DR3_1_2_rerun
DES1343-1332,DEC_Taiga/multiepoch/delve/r6321/DES1343-1332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1241-1207,DEC_Taiga/multiepoch/delve/r6321/DES1241-1207/p01/coadd,0,0,5,DR3_1_2_rerun
DES1608+0752,DEC_Taiga/multiepoch/delve/r6321/DES1608+0752/p01/coadd,0,0,5,DR3_1_2_rerun
DES1319-1041,DEC_Taiga/multiepoch/delve/r6321/DES1319-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1345+1126,DEC_Taiga/multiepoch/delve/r6321/DES1345+1126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1431-0416,DEC_Taiga/multiepoch/delve/r6321/DES1431-0416/p01/coadd,0,0,5,DR3_1_2_rerun
DES1158-1915,DEC_Taiga/multiepoch/delve/r6321/DES1158-1915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1624+0335,DEC_Taiga/multiepoch/delve/r6321/DES1624+0335/p01/coadd,0,0,5,DR3_1_2_rerun
DES1258-0750,DEC_Taiga/multiepoch/delve/r6321/DES1258-0750/p01/coadd,0,0,5,DR3_1_2_rerun
DES1258+0752,DEC_Taiga/multiepoch/delve/r6321/DES1258+0752/p01/coadd,0,0,5,DR3_1_2_rerun
DES1425+0126,DEC_Taiga/multiepoch/delve/r6321/DES1425+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1422+0418,DEC_Taiga/multiepoch/delve/r6321/DES1422+0418/p01/coadd,0,0,5,DR3_1_2_rerun
DES1458+1043,DEC_Taiga/multiepoch/delve/r6321/DES1458+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1257-0250,DEC_Taiga/multiepoch/delve/r6321/DES1257-0250/p02/coadd,0,0,5,DR3_1_2_rerun
DES1320-0833,DEC_Taiga/multiepoch/delve/r6321/DES1320-0833/p01/coadd,0,0,5,DR3_1_2_rerun
DES1328+0709,DEC_Taiga/multiepoch/delve/r6321/DES1328+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1328+0917,DEC_Taiga/multiepoch/delve/r6321/DES1328+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1328-1332,DEC_Taiga/multiepoch/delve/r6321/DES1328-1332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1242-0707,DEC_Taiga/multiepoch/delve/r6321/DES1242-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1522-0416,DEC_Taiga/multiepoch/delve/r6321/DES1522-0416/p02/coadd,0,0,5,DR3_1_2_rerun
DES1638-2249,DEC_Taiga/multiepoch/delve/r6321/DES1638-2249/p03/coadd,0,0,5,DR3_1_2_rerun
DES1710-1415,DEC_Taiga/multiepoch/delve/r6321/DES1710-1415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1508+0209,DEC_Taiga/multiepoch/delve/r6321/DES1508+0209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1415-1541,DEC_Taiga/multiepoch/delve/r6321/DES1415-1541/p01/coadd,0,0,5,DR3_1_2_rerun
DES1308-2124,DEC_Taiga/multiepoch/delve/r6321/DES1308-2124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1203+1209,DEC_Taiga/multiepoch/delve/r6321/DES1203+1209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1432+0500,DEC_Taiga/multiepoch/delve/r6321/DES1432+0500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1508+0126,DEC_Taiga/multiepoch/delve/r6321/DES1508+0126/p01/coadd,0,0,5,DR3_1_2_rerun
DES1405+1000,DEC_Taiga/multiepoch/delve/r6321/DES1405+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1233-1958,DEC_Taiga/multiepoch/delve/r6321/DES1233-1958/p02/coadd,0,0,5,DR3_1_2_rerun
DES1210-0707,DEC_Taiga/multiepoch/delve/r6321/DES1210-0707/p01/coadd,0,0,5,DR3_1_2_rerun
DES1206+1043,DEC_Taiga/multiepoch/delve/r6321/DES1206+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1310-2332,DEC_Taiga/multiepoch/delve/r6321/DES1310-2332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1554+2500,DEC_Taiga/multiepoch/delve/r6321/DES1554+2500/p01/coadd,0,0,5,DR3_1_2_rerun
DES1437-1041,DEC_Taiga/multiepoch/delve/r6321/DES1437-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1437-1458,DEC_Taiga/multiepoch/delve/r6321/DES1437-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1541+0917,DEC_Taiga/multiepoch/delve/r6321/DES1541+0917/p02/coadd,0,0,5,DR3_1_2_rerun
DES1331+2000,DEC_Taiga/multiepoch/delve/r6321/DES1331+2000/p02/coadd,0,0,5,DR3_1_2_rerun
DES1331-0124,DEC_Taiga/multiepoch/delve/r6321/DES1331-0124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1541-1041,DEC_Taiga/multiepoch/delve/r6321/DES1541-1041/p01/coadd,0,0,5,DR3_1_2_rerun
DES1537-1332,DEC_Taiga/multiepoch/delve/r6321/DES1537-1332/p01/coadd,0,0,5,DR3_1_2_rerun
DES1518+1000,DEC_Taiga/multiepoch/delve/r6321/DES1518+1000/p01/coadd,0,0,5,DR3_1_2_rerun
DES1203+0209,DEC_Taiga/multiepoch/delve/r6321/DES1203+0209/p01/coadd,0,0,5,DR3_1_2_rerun
DES1316+0709,DEC_Taiga/multiepoch/delve/r6321/DES1316+0709/p01/coadd,0,0,5,DR3_1_2_rerun
DES1337+2043,DEC_Taiga/multiepoch/delve/r6321/DES1337+2043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1338-1915,DEC_Taiga/multiepoch/delve/r6321/DES1338-1915/p01/coadd,0,0,5,DR3_1_2_rerun
DES1413-2415,DEC_Taiga/multiepoch/delve/r6321/DES1413-2415/p01/coadd,0,0,5,DR3_1_2_rerun
DES1428-1458,DEC_Taiga/multiepoch/delve/r6321/DES1428-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1559+1043,DEC_Taiga/multiepoch/delve/r6321/DES1559+1043/p01/coadd,0,0,5,DR3_1_2_rerun
DES1332-1458,DEC_Taiga/multiepoch/delve/r6321/DES1332-1458/p01/coadd,0,0,5,DR3_1_2_rerun
DES1236+0543,DEC_Taiga/multiepoch/delve/r6321/DES1236+0543/p01/coadd,0,0,5,DR3_1_2_rerun
DES1221-2206,DEC_Taiga/multiepoch/delve/r6321/DES1221-2206/p01/coadd,0,0,5,DR3_1_2_rerun
DES1353-1124,DEC_Taiga/multiepoch/delve/r6321/DES1353-1124/p01/coadd,0,0,5,DR3_1_2_rerun
DES1205+0835,DEC_Taiga/multiepoch/delve/r6321/DES1205+0835/p01/coadd,0,0,5,DR3_1_2_rerun
DES1538+0917,DEC_Taiga/multiepoch/delve/r6321/DES1538+0917/p01/coadd,0,0,5,DR3_1_2_rerun
DES1350+1626,DEC_Taiga/multiepoch/delve/r6321/DES1350+1626/p01/coadd,0,0,5,DR3_1_2_rerun
